year,batch_size,instances
2011,96,91
2011,1623,2
2011,1990,1
2011,1621,1
2011,1992,2
2011,1995,6
2011,1430,3
2011,1997,8
2011,1996,4
2011,1999,14
2011,348,14
2011,1628,2
2011,3992,1
2011,8835,1
2011,2862,1
2011,2863,1
2011,559,8
2011,558,6
2011,2866,2
2011,555,1
2011,554,8
2011,556,12
2011,551,11
2011,550,7
2011,553,8
2011,552,5
2011,2744,1
2011,4975,1
2011,7672,1
2011,1199,3
2011,1198,3
2011,1191,1
2011,1190,3
2011,3340,1
2011,1192,2
2011,1195,2
2011,1194,3
2011,1197,1
2011,1759,4
2011,1758,3
2011,1757,2
2011,1755,2
2011,1754,1
2011,1752,2
2011,1751,2
2011,4259,1
2011,1176,2
2011,1175,4
2011,1174,4
2011,15911,2
2011,1172,4
2011,1170,6
2011,4251,1
2011,13943,1
2011,1179,2
2011,4256,1
2011,5533,1
2011,511,12
2011,5531,1
2011,1817,1
2011,5535,1
2011,1006,10
2011,5539,1
2011,1005,11
2011,1285,2
2011,1284,3
2011,1287,3
2011,1004,16
2011,1281,1
2011,1280,4
2011,1283,2
2011,1282,1
2011,11164,1
2011,515,2
2011,11166,1
2011,879,5
2011,1289,1
2011,1288,2
2011,1002,46
2011,1579,1
2011,1578,2
2011,689,4
2011,688,4
2011,685,2
2011,1572,1
2011,687,2
2011,1000,341
2011,8769,1
2011,680,6
2011,683,5
2011,1574,1
2011,4189,1
2011,1226,7
2011,3434,1
2011,1240,1
2011,3435,1
2011,1224,1
2011,870,2
2011,1223,2
2011,1222,4
2011,4389,1
2011,4388,1
2011,26620,1
2011,7450,3
2011,5626,1
2011,4380,2
2011,4387,2
2011,5621,1
2011,7459,1
2011,407,15
2011,406,12
2011,405,16
2011,404,10
2011,403,8
2011,402,10
2011,401,11
2011,400,41
2011,1379,1
2011,1378,3
2011,1219,1
2011,8059,1
2011,409,15
2011,408,18
2011,3834,1
2011,3837,1
2011,3830,1
2011,2031,1
2011,10966,1
2011,1344,1
2011,73471,1
2011,1345,1
2011,4844,2
2011,10886,1
2011,1346,3
2011,1347,1
2011,5999,1
2011,5998,1
2011,5662,1
2011,26567,1
2011,379,12
2011,378,9
2011,8292,1
2011,371,14
2011,370,16
2011,7528,1
2011,372,12
2011,375,7
2011,374,8
2011,377,8
2011,376,12
2011,1019,3
2011,2315,3
2011,19361,1
2011,15000,1
2011,8602,1
2011,393,15
2011,392,10
2011,391,11
2011,390,11
2011,397,13
2011,396,13
2011,395,16
2011,394,11
2011,399,17
2011,398,14
2011,2308,2
2011,6783,1
2011,4729,1
2011,23875,1
2011,4724,1
2011,2303,1
2011,2304,2
2011,4722,1
2011,602,7
2011,5846,1
2011,33622,1
2011,2335,1
2011,5848,1
2011,14198,1
2011,3749,1
2011,3743,2
2011,3741,1
2011,245,25
2011,244,24
2011,247,21
2011,13532,1
2011,241,13
2011,240,37
2011,243,22
2011,242,19
2011,4628,1
2011,32005,1
2011,249,23
2011,248,22
2011,2275,1
2011,2277,2
2011,2271,1
2011,2270,2
2011,2273,1
2011,5858,1
2011,2278,1
2011,12000,1
2011,4981,2
2011,1145,2
2011,2198,2
2011,11107,1
2011,3772,1
2011,3490,1
2011,2456,1
2011,2451,3
2011,9531,1
2011,2452,1
2011,2155,2
2011,179,28
2011,178,25
2011,177,32
2011,176,28
2011,175,16
2011,174,18
2011,173,15
2011,172,21
2011,171,20
2011,170,29
2011,3698,1
2011,2050,2
2011,3200,3
2011,2055,1
2011,2054,3
2011,657,7
2011,2059,3
2011,3691,1
2011,654,3
2011,4820,2
2011,4821,1
2011,1501,9
2011,23511,1
2011,1506,2
2011,21288,1
2011,6367,1
2011,1507,3
2011,10400,1
2011,10151,1
2011,650,8
2011,9332,1
2011,8599,1
2011,3595,1
2011,3523,1
2011,3521,1
2011,9626,1
2011,98859,1
2011,3529,1
2011,1364,1
2011,16935,1
2011,36546,1
2011,14895,1
2011,1149,1
2011,1977,1
2011,3083,1
2011,6210,1
2011,2695,2
2011,3082,2
2011,2693,2
2011,2692,1
2011,1365,2
2011,1602,1
2011,6383,1
2011,1973,2
2011,4983,1
2011,6815,1
2011,4984,1
2011,19872,1
2011,14092,1
2011,1115,2
2011,1362,1
2011,3232,1
2011,3231,1
2011,3236,1
2011,1969,4
2011,3234,1
2011,1964,1
2011,1965,4
2011,1966,1
2011,3239,3
2011,1960,1
2011,1613,1
2011,1610,1
2011,1963,1
2011,8846,1
2011,2874,2
2011,2153,2
2011,2878,1
2011,20266,1
2011,3352,1
2011,7662,1
2011,5449,1
2011,8850,1
2011,11119,1
2011,5446,1
2011,5444,1
2011,1768,1
2011,1769,1
2011,1361,1
2011,1762,3
2011,1763,1
2011,1766,2
2011,1767,1
2011,1764,5
2011,1142,1
2011,1143,2
2011,1140,3
2011,979,6
2011,30752,1
2011,1147,1
2011,1144,1
2011,6966,1
2011,8625,1
2011,7599,1
2011,2967,1
2011,1221,1
2011,2966,1
2011,5506,1
2011,28402,1
2011,5503,1
2011,2960,1
2011,692,4
2011,693,5
2011,1544,2
2011,691,5
2011,696,6
2011,697,8
2011,694,5
2011,695,4
2011,698,2
2011,699,4
2011,1548,1
2011,1549,1
2011,542,4
2011,543,10
2011,540,7
2011,541,8
2011,546,6
2011,547,6
2011,544,9
2011,545,3
2011,7192,1
2011,548,8
2011,549,10
2011,7197,1
2011,1782,1
2011,7194,1
2011,23604,1
2011,761,2
2011,2648,1
2011,3728,1
2011,7567,2
2011,766,3
2011,767,3
2011,2011,2
2011,8028,1
2011,1786,1
2011,9988,2
2011,9989,2
2011,9986,1
2011,9987,2
2011,1787,1
2011,9982,1
2011,9983,1
2011,9980,1
2011,9981,1
2011,3320,1
2011,4531,1
2011,5611,1
2011,414,15
2011,415,9
2011,416,14
2011,417,6
2011,410,9
2011,411,11
2011,412,11
2011,413,15
2011,1384,1
2011,1385,2
2011,1387,1
2011,418,14
2011,1381,2
2011,1382,2
2011,5473,1
2011,3826,1
2011,3823,1
2011,5471,1
2011,8445,1
2011,2768,2
2011,11562,2
2011,11563,1
2011,11565,1
2011,4283,1
2011,13996,1
2011,368,9
2011,369,8
2011,366,15
2011,367,10
2011,364,11
2011,365,16
2011,362,6
2011,363,7
2011,360,7
2011,361,4
2011,380,15
2011,381,9
2011,382,9
2011,383,6
2011,384,8
2011,385,8
2011,386,10
2011,387,12
2011,388,13
2011,389,12
2011,6170,1
2011,4759,1
2011,1369,1
2011,4750,1
2011,10983,1
2011,9966,1
2011,9962,1
2011,1077,3
2011,5879,1
2011,9968,1
2011,4664,1
2011,3751,1
2011,3750,1
2011,3753,1
2011,3755,1
2011,1073,4
2011,2190,1
2011,2191,1
2011,258,18
2011,2193,2
2011,2195,2
2011,2196,1
2011,252,18
2011,253,15
2011,250,62
2011,251,12
2011,256,12
2011,257,23
2011,254,13
2011,255,9
2011,2200,4
2011,2201,1
2011,9480,1
2011,2204,2
2011,2206,2
2011,12032,1
2011,9791,1
2011,2429,1
2011,3528,1
2011,903,1
2011,2420,1
2011,2421,1
2011,9500,1
2011,2423,2
2011,2425,1
2011,2432,1
2011,4429,1
2011,168,22
2011,169,26
2011,164,27
2011,165,37
2011,166,32
2011,167,24
2011,160,47
2011,161,19
2011,162,16
2011,163,22
2011,4839,1
2011,4838,1
2011,3688,1
2011,2342,2
2011,13457,1
2011,4525,1
2011,4524,1
2011,4523,1
2011,4834,1
2011,4521,1
2011,4520,1
2011,7993,1
2011,7991,1
2011,2518,1
2011,7996,2
2011,2514,1
2011,2516,1
2011,1841,4
2011,2513,1
2011,2735,1
2011,2737,1
2011,9346,1
2011,2733,1
2011,9348,1
2011,2739,1
2011,2848,1
2011,3213,1
2011,3535,1
2011,1090,1
2011,4661,1
2011,5051,1
2011,679,3
2011,1816,2
2011,16900,1
2011,1810,2
2011,1812,2
2011,1813,1
2011,8227,1
2011,1334,1
2011,676,7
2011,4335,1
2011,15842,1
2011,1099,1
2011,4952,1
2011,9764,1
2011,10503,1
2011,1609,3
2011,1608,1
2011,7332,1
2011,1979,2
2011,7330,1
2011,1601,2
2011,3224,2
2011,1975,1
2011,1974,4
2011,3221,3
2011,1972,2
2011,1971,1
2011,1970,1
2011,809,3
2011,808,9
2011,13710,1
2011,803,2
2011,802,9
2011,801,4
2011,800,7
2011,807,5
2011,806,6
2011,805,3
2011,804,3
2011,1085,1
2011,2847,1
2011,2843,1
2011,2841,2
2011,3039,2
2011,3321,2
2011,2614,1
2011,3325,1
2011,909,5
2011,1775,1
2011,9894,1
2011,5276,1
2011,1776,1
2011,5270,2
2011,1770,2
2011,1773,1
2011,3970,2
2011,7052,1
2011,7053,1
2011,1779,2
2011,1778,2
2011,3972,1
2011,18166,1
2011,1159,1
2011,324,16
2011,1550,1
2011,1154,2
2011,1157,3
2011,1150,6
2011,1153,1
2011,1152,3
2011,1178,2
2011,59,94
2011,2618,1
2011,58,78
2011,2998,1
2011,2999,5
2011,1553,1
2011,1555,1
2011,1554,2
2011,1557,2
2011,55,69
2011,54,98
2011,57,93
2011,56,102
2011,51,91
2011,2995,3
2011,53,81
2011,52,102
2011,537,3
2011,1559,1
2011,535,10
2011,534,4
2011,533,6
2011,532,4
2011,531,3
2011,530,7
2011,8708,1
2011,2992,2
2011,539,2
2011,538,9
2011,23670,1
2011,2993,1
2011,8030,1
2011,6248,2
2011,2994,1
2011,50,349
2011,9999,6
2011,9998,4
2011,5606,1
2011,2996,1
2011,9991,1
2011,9990,2
2011,9993,1
2011,3033,1
2011,12855,1
2011,9994,2
2011,9997,4
2011,9996,4
2011,4690,1
2011,11035,1
2011,536,3
2011,3455,1
2011,19927,1
2011,6516,1
2011,1903,1
2011,429,13
2011,428,13
2011,1900,2
2011,1399,3
2011,421,16
2011,420,15
2011,1395,1
2011,422,16
2011,425,22
2011,424,21
2011,427,8
2011,426,19
2011,3813,1
2011,3810,4
2011,8705,1
2011,3814,1
2011,23497,1
2011,857,4
2011,43205,1
2011,4138,1
2011,19166,1
2011,852,1
2011,1414,1
2011,1423,2
2011,6428,1
2011,27013,1
2011,7549,1
2011,8598,1
2011,7544,1
2011,7546,2
2011,1443,1
2011,3514,1
2011,3474,1
2011,4746,1
2011,9975,1
2011,9973,1
2011,16007,1
2011,5866,1
2011,5860,1
2011,5863,1
2011,9978,2
2011,1340,2
2011,2182,2
2011,2181,1
2011,11413,1
2011,2187,1
2011,229,22
2011,228,26
2011,227,18
2011,226,22
2011,225,22
2011,4605,1
2011,223,19
2011,222,25
2011,221,18
2011,220,22
2011,2213,1
2011,5605,1
2011,2210,1
2011,2216,2
2011,2215,2
2011,2214,1
2011,2219,2
2011,8681,1
2011,6691,1
2011,7999,1
2011,151,29
2011,150,59
2011,153,30
2011,152,21
2011,155,17
2011,154,31
2011,157,22
2011,156,26
2011,159,28
2011,158,22
2011,2437,1
2011,2436,1
2011,2435,1
2011,2434,1
2011,7838,1
2011,8522,1
2011,7830,1
2011,2236,1
2011,17515,1
2011,6341,1
2011,1241,2
2011,9992,1
2011,6345,1
2011,6347,1
2011,2974,1
2011,4513,1
2011,13464,1
2011,6185,1
2011,26059,1
2011,6182,1
2011,2509,1
2011,9421,1
2011,9423,1
2011,3833,1
2011,2503,1
2011,2500,11
2011,10178,1
2011,2726,2
2011,2722,1
2011,2975,1
2011,10172,1
2011,10174,1
2011,5284,1
2011,2728,1
2011,7945,2
2011,7946,4
2011,20668,1
2011,5049,1
2011,10374,1
2011,5044,1
2011,5043,1
2011,7239,1
2011,1807,1
2011,1805,2
2011,8999,1
2011,3787,1
2011,1801,1
2011,1800,1
2011,3318,1
2011,3789,1
2011,8996,1
2011,1809,1
2011,8995,1
2011,4996,1
2011,4997,1
2011,4994,2
2011,4995,5
2011,4992,1
2011,4993,2
2011,9513,1
2011,10775,1
2011,2160,1
2011,4998,7
2011,4999,5
2011,30460,1
2011,0,3
2011,9778,1
2011,9770,2
2011,9773,1
2011,1524,3
2011,1948,3
2011,690,2
2011,18956,1
2011,31105,1
2011,1942,1
2011,3251,1
2011,1940,1
2011,1941,3
2011,3254,1
2011,1947,3
2011,3256,1
2011,9749,1
2011,818,4
2011,819,4
2011,1527,1
2011,11916,2
2011,810,2
2011,1252,1
2011,812,5
2011,813,1
2011,814,4
2011,815,4
2011,816,2
2011,817,3
2011,1545,2
2011,1250,13
2011,1622,1
2011,2851,1
2011,2850,1
2011,1523,5
2011,1993,5
2011,2856,2
2011,1490,3
2011,1491,1
2011,1492,6
2011,1620,5
2011,1494,2
2011,1495,5
2011,1496,2
2011,1497,3
2011,1498,2
2011,1499,4
2011,3338,1
2011,423,23
2011,1994,1
2011,1700,1
2011,4570,1
2011,1702,1
2011,1394,2
2011,1704,4
2011,3201,1
2011,1707,2
2011,1708,1
2011,1709,1
2011,1624,1
2011,4572,1
2011,1392,2
2011,1391,1
2011,1998,4
2011,1390,2
2011,3659,1
2011,1128,1
2011,1129,1
2011,2093,1
2011,1120,2
2011,1121,2
2011,6985,1
2011,1123,3
2011,1124,3
2011,1125,1
2011,1126,4
2011,6980,1
2011,3208,1
2011,24571,1
2011,1849,1
2011,3029,1
2011,2983,1
2011,2982,1
2011,3025,1
2011,3087,1
2011,14699,1
2011,12359,1
2011,2985,1
2011,524,10
2011,525,6
2011,526,4
2011,527,2
2011,1018,4
2011,521,6
2011,522,3
2011,523,5
2011,1014,5
2011,1015,2
2011,1016,3
2011,1017,2
2011,528,6
2011,529,6
2011,1012,1
2011,1013,4
2011,1236,2
2011,3950,2
2011,1230,5
2011,1231,1
2011,1232,2
2011,1233,1
2011,3957,2
2011,4194,1
2011,13864,2
2011,4193,1
2011,3956,1
2011,2526,1
2011,4358,2
2011,4359,1
2011,8289,2
2011,6000,2
2011,31488,1
2011,6501,1
2011,2486,1
2011,438,12
2011,439,14
2011,436,17
2011,437,14
2011,434,14
2011,435,19
2011,432,16
2011,433,15
2011,430,16
2011,431,12
2011,23489,1
2011,2482,1
2011,3807,1
2011,3803,2
2011,3802,1
2011,1630,3
2011,11341,1
2011,2865,1
2011,24757,1
2011,5709,1
2011,1967,4
2011,5702,1
2011,5703,1
2011,2706,1
2011,5362,1
2011,7555,1
2011,7554,1
2011,1851,1
2011,19621,1
2011,1697,2
2011,13645,1
2011,4772,1
2011,1434,1
2011,4298,1
2011,6758,1
2011,4177,1
2011,23801,1
2011,9940,1
2011,9946,1
2011,9949,1
2011,5814,1
2011,25153,1
2011,9995,4
2011,3065,2
2011,2465,1
2011,16749,1
2011,25158,1
2011,2466,1
2011,4618,1
2011,9273,1
2011,238,14
2011,239,29
2011,234,36
2011,235,23
2011,236,19
2011,237,21
2011,230,18
2011,231,15
2011,232,31
2011,233,15
2011,2228,1
2011,2226,1
2011,2224,1
2011,992,13
2011,2222,3
2011,2221,2
2011,1,353316
2011,1433,1
2011,5921,1
2011,5922,1
2011,9373,1
2011,146,29
2011,147,31
2011,144,26
2011,145,42
2011,142,30
2011,143,20
2011,140,32
2011,141,34
2011,16636,1
2011,4884,1
2011,148,31
2011,149,41
2011,4505,1
2011,7829,1
2011,13470,1
2011,4500,1
2011,13472,1
2011,7827,1
2011,7826,1
2011,5352,1
2011,1134,4
2011,2088,1
2011,2089,2
2011,2083,1
2011,2080,1
2011,2081,1
2011,2538,1
2011,2530,1
2011,1193,2
2011,2534,1
2011,2535,1
2011,2712,2
2011,2713,1
2011,3407,3
2011,2715,1
2011,2719,1
2011,128,62
2011,7225,1
2011,3408,2
2011,5072,1
2011,8989,1
2011,10694,1
2011,17168,1
2011,1833,2
2011,1830,1
2011,1831,2
2011,1836,1
2011,1837,1
2011,1835,2
2011,3090,2
2011,1839,1
2011,2154,1
2011,6249,1
2011,2156,3
2011,4982,2
2011,2402,2
2011,2403,1
2011,2400,2
2011,2401,1
2011,933,4
2011,6241,1
2011,931,8
2011,930,7
2011,937,5
2011,936,3
2011,935,8
2011,934,3
2011,14848,1
2011,18566,1
2011,14843,1
2011,1955,1
2011,1954,1
2011,1957,3
2011,1956,1
2011,1951,2
2011,1950,3
2011,1953,1
2011,1952,2
2011,9703,1
2011,1959,2
2011,1958,3
2011,1828,1
2011,7319,1
2011,8874,1
2011,3240,1
2011,7310,1
2011,3245,1
2011,3244,1
2011,13315,1
2011,829,4
2011,828,5
2011,825,4
2011,824,2
2011,11908,1
2011,820,1
2011,823,2
2011,822,1
2011,1177,1
2011,29584,1
2011,4878,1
2011,1483,3
2011,1482,4
2011,1481,3
2011,1480,1
2011,1487,2
2011,5499,1
2011,1485,2
2011,3309,1
2011,3307,2
2011,1488,4
2011,5492,1
2011,797,5
2011,796,5
2011,1711,3
2011,794,3
2011,793,6
2011,792,3
2011,791,5
2011,790,3
2011,3050,1
2011,1719,4
2011,1718,1
2011,9625,1
2011,799,11
2011,798,9
2011,612,4
2011,6580,1
2011,4319,1
2011,2415,1
2011,2414,1
2011,1139,1
2011,1273,2
2011,1133,1
2011,1132,2
2011,1130,2
2011,1137,2
2011,1136,5
2011,1135,4
2011,1275,1
2011,1276,1
2011,11126,1
2011,2061,1
2011,7787,1
2011,1277,3
2011,4976,1
2011,2287,1
2011,4067,1
2011,14686,1
2011,2791,1
2011,5532,1
2011,6257,1
2011,3011,2
2011,3016,1
2011,3017,1
2011,3014,1
2011,519,13
2011,518,10
2011,18743,1
2011,2149,2
2011,1009,5
2011,1008,10
2011,1007,9
2011,510,14
2011,513,9
2011,512,10
2011,1003,27
2011,514,9
2011,1001,89
2011,516,10
2011,623,2
2011,622,7
2011,1225,2
2011,620,3
2011,627,4
2011,626,6
2011,625,8
2011,624,7
2011,629,3
2011,628,4
2011,4185,1
2011,1229,3
2011,1228,4
2011,8290,1
2011,5661,1
2011,5660,1
2011,15001,1
2011,8296,1
2011,4342,2
2011,4340,1
2011,2883,2
2011,2880,1
2011,2884,1
2011,2885,1
2011,7492,1
2011,2889,1
2011,7496,1
2011,2,31806
2011,5781,1
2011,3879,1
2011,1627,1
2011,1561,1
2011,3875,1
2011,3877,1
2011,8477,1
2011,11,847
2011,10,2275
2011,13,749
2011,12,864
2011,15,595
2011,14,484
2011,17,399
2011,16,486
2011,19,492
2011,18,467
2011,7568,1
2011,8182,1
2011,3959,1
2011,1924,1
2011,3271,1
2011,4761,1
2011,1397,1
2011,4762,1
2011,4766,1
2011,20416,1
2011,4166,1
2011,4165,1
2011,4164,1
2011,2742,1
2011,4169,1
2011,5109,1
2011,1534,1
2011,1471,1
2011,9954,1
2011,9951,2
2011,9950,1
2011,201,19
2011,200,181
2011,203,20
2011,202,28
2011,205,16
2011,204,21
2011,207,23
2011,206,24
2011,209,18
2011,208,22
2011,25161,1
2011,1573,3
2011,684,5
2011,1571,1
2011,145030,1
2011,686,2
2011,681,4
2011,2233,1
2011,12026,1
2011,1576,2
2011,7502,2
2011,5936,1
2011,682,7
2011,3498,1
2011,3499,1
2011,3497,1
2011,3495,1
2011,39953,1
2011,7818,2
2011,7819,4
2011,2095,2
2011,32824,1
2011,2091,2
2011,2090,1
2011,4576,1
2011,2092,2
2011,3654,1
2011,2099,2
2011,3652,1
2011,3026,1
2011,224,28
2011,2521,1
2011,2523,1
2011,2522,1
2011,8421,1
2011,2529,1
2011,19905,1
2011,5065,1
2011,27923,1
2011,4880,1
2011,2704,1
2011,2707,2
2011,4883,1
2011,2701,1
2011,5068,1
2011,2703,1
2011,4887,2
2011,25216,1
2011,25213,1
2011,4090,1
2011,4409,1
2011,2951,1
2011,1825,1
2011,1824,3
2011,1827,2
2011,1820,3
2011,928,4
2011,929,4
2011,6259,2
2011,2144,3
2011,2143,2
2011,4979,2
2011,2417,2
2011,2140,2
2011,920,9
2011,921,5
2011,922,10
2011,923,3
2011,924,4
2011,925,9
2011,926,2
2011,2148,1
2011,3276,3
2011,1921,2
2011,1922,2
2011,1923,1
2011,3272,1
2011,1925,1
2011,1926,2
2011,1927,2
2011,20114,1
2011,9717,1
2011,3279,1
2011,832,5
2011,833,6
2011,830,14
2011,831,5
2011,836,5
2011,837,6
2011,834,3
2011,835,2
2011,8885,1
2011,838,5
2011,839,6
2011,2936,1
2011,3,19421
2011,11936,1
2011,5586,1
2011,2727,1
2011,14940,1
2011,19999,1
2011,5585,1
2011,5489,1
2011,3310,1
2011,3315,1
2011,5481,2
2011,784,3
2011,785,4
2011,786,4
2011,787,4
2011,780,1
2011,781,7
2011,1728,2
2011,1729,2
2011,1726,3
2011,5247,2
2011,1725,2
2011,788,3
2011,789,5
2011,1721,2
2011,7020,2
2011,30930,1
2011,15120,1
2011,9013,1
2011,9837,1
2011,60,169
2011,61,77
2011,62,100
2011,63,60
2011,64,83
2011,65,84
2011,66,81
2011,67,69
2011,68,65
2011,69,68
2011,11031,1
2011,3009,1
2011,5635,1
2011,1589,2
2011,1370,4
2011,1582,3
2011,1583,2
2011,1581,2
2011,1586,3
2011,7696,1
2011,1585,2
2011,2433,1
2011,1038,4
2011,1372,4
2011,508,16
2011,509,11
2011,1032,4
2011,507,8
2011,504,11
2011,1031,2
2011,502,16
2011,503,10
2011,500,139
2011,1035,2
2011,1212,3
2011,631,5
2011,1210,3
2011,633,4
2011,1216,3
2011,635,11
2011,636,4
2011,637,9
2011,638,4
2011,639,5
2011,1218,4
2011,927,6
2011,23644,1
2011,4098,1
2011,38352,1
2011,6522,1
2011,6524,1
2011,5656,1
2011,5652,1
2011,8499,1
2011,4374,1
2011,2899,1
2011,782,3
2011,4811,1
2011,2896,1
2011,2891,1
2011,2892,1
2011,1106,1
2011,1455,2
2011,1456,2
2011,1457,2
2011,1450,1
2011,8665,1
2011,1100,4
2011,1101,6
2011,1458,1
2011,1459,4
2011,1108,3
2011,1109,1
2011,3869,1
2011,3863,1
2011,4089,1
2011,3864,2
2011,8400,1
2011,1577,3
2011,8406,1
2011,9814,1
2011,6416,1
2011,7777,1
2011,7773,1
2011,7770,1
2011,320,8
2011,4923,1
2011,3915,2
2011,3911,1
2011,958,5
2011,15430,1
2011,8317,1
2011,6739,1
2011,4796,1
2011,4790,1
2011,4791,1
2011,4150,1
2011,4925,2
2011,4155,1
2011,4158,1
2011,2131,1
2011,5997,1
2011,6349,1
2011,6348,1
2011,9922,1
2011,4929,1
2011,10881,1
2011,216,18
2011,217,14
2011,214,23
2011,215,18
2011,212,12
2011,213,19
2011,210,33
2011,211,23
2011,1530,2
2011,16762,1
2011,218,28
2011,219,21
2011,2138,1
2011,34589,1
2011,6089,1
2011,6086,1
2011,6087,1
2011,8399,1
2011,6080,1
2011,12679,1
2011,8003,1
2011,6642,2
2011,462,12
2011,4,9601
2011,97629,1
2011,9906,1
2011,6181,1
2011,2243,1
2011,3482,1
2011,3485,1
2011,6901,1
2011,4563,1
2011,2507,1
2011,4560,1
2011,3648,2
2011,25512,1
2011,3645,1
2011,3005,1
2011,6399,1
2011,2555,2
2011,3004,1
2011,6392,1
2011,2559,1
2011,11477,1
2011,2394,1
2011,2392,2
2011,2391,2
2011,3001,1
2011,3000,7
2011,5010,1
2011,2779,1
2011,5012,1
2011,5014,1
2011,14305,1
2011,5018,2
2011,5019,1
2011,4890,1
2011,12965,1
2011,25205,1
2011,7978,1
2011,2803,1
2011,4137,2
2011,4710,2
2011,1858,1
2011,3165,1
2011,9355,1
2011,5693,1
2011,1850,2
2011,13307,1
2011,1853,1
2011,1854,1
2011,4412,1
2011,1856,1
2011,1857,3
2011,6064,1
2011,2173,2
2011,2170,1
2011,6067,4
2011,919,6
2011,918,2
2011,2174,2
2011,4968,1
2011,915,3
2011,914,3
2011,917,1
2011,916,3
2011,911,5
2011,910,2
2011,913,2
2011,4960,3
2011,2605,1
2011,2607,1
2011,2600,1
2011,9723,1
2011,2603,2
2011,2608,1
2011,2609,1
2011,1931,2
2011,1930,1
2011,1937,1
2011,3264,2
2011,1935,1
2011,3266,1
2011,10035,1
2011,10034,1
2011,1939,5
2011,6315,1
2011,5120,1
2011,373,13
2011,2051,1
2011,847,5
2011,846,2
2011,845,6
2011,844,5
2011,843,3
2011,842,10
2011,841,6
2011,840,4
2011,7377,1
2011,17177,1
2011,849,3
2011,848,5
2011,2406,1
2011,44552,1
2011,5439,1
2011,18217,1
2011,1587,4
2011,10254,1
2011,29862,1
2011,1739,1
2011,1738,3
2011,5230,1
2011,1733,1
2011,1732,1
2011,1734,2
2011,5236,1
2011,1736,2
2011,1039,5
2011,6042,1
2011,753,3
2011,752,7
2011,751,6
2011,750,10
2011,757,10
2011,756,2
2011,755,4
2011,759,4
2011,758,3
2011,3780,1
2011,1595,1
2011,506,12
2011,1597,1
2011,1804,1
2011,3074,1
2011,6880,1
2011,1033,4
2011,2954,1
2011,2955,1
2011,2956,3
2011,2957,1
2011,1598,3
2011,6889,1
2011,1025,2
2011,1024,6
2011,1027,1
2011,505,11
2011,1021,4
2011,1020,3
2011,1023,3
2011,1022,2
2011,1036,2
2011,1029,6
2011,1028,1
2011,1037,1
2011,1034,3
2011,501,16
2011,8990,1
2011,605,6
2011,630,12
2011,607,6
2011,606,2
2011,601,5
2011,600,13
2011,603,5
2011,1213,3
2011,1205,3
2011,1204,4
2011,1207,3
2011,1206,2
2011,1201,6
2011,632,5
2011,1202,2
2011,12863,1
2011,634,2
2011,5642,1
2011,5645,1
2011,5644,2
2011,1217,1
2011,29673,1
2011,1214,3
2011,1215,2
2011,3100,1
2011,3102,1
2011,3103,1
2011,1111,4
2011,1110,4
2011,1113,2
2011,1444,1
2011,5,4718
2011,1114,3
2011,1441,3
2011,1116,3
2011,1119,3
2011,1118,2
2011,467,8
2011,1449,1
2011,1448,2
2011,4091,2
2011,1350,3
2011,4094,1
2011,1357,1
2011,4991,2
2011,8108,2
2011,6669,1
2011,1355,2
2011,489,14
2011,488,14
2011,487,11
2011,486,17
2011,485,8
2011,484,13
2011,483,11
2011,482,14
2011,481,11
2011,480,18
2011,451,10
2011,6465,1
2011,7583,1
2011,3705,1
2011,7748,1
2011,57428,1
2011,3922,1
2011,3923,1
2011,3920,1
2011,3921,1
2011,3929,1
2011,26470,1
2011,4786,1
2011,4782,1
2011,4780,1
2011,8590,1
2011,4149,2
2011,4148,1
2011,4145,1
2011,5559,1
2011,8098,1
2011,3856,1
2011,3855,1
2011,3852,1
2011,9936,1
2011,3858,1
2011,2006,1
2011,6099,1
2011,12062,1
2011,6095,1
2011,6179,1
2011,12067,2
2011,1182,2
2011,5916,1
2011,10803,1
2011,28264,1
2011,199,63
2011,198,27
2011,195,28
2011,194,27
2011,197,20
2011,196,30
2011,191,21
2011,190,34
2011,193,22
2011,192,22
2011,3678,1
2011,4558,1
2011,4556,1
2011,2408,1
2011,4552,2
2011,1454,1
2011,2541,1
2011,2540,2
2011,2547,2
2011,2546,1
2011,1107,3
2011,17626,1
2011,1104,5
2011,2381,1
2011,2383,2
2011,11440,1
2011,2385,1
2011,10514,1
2011,2387,1
2011,2386,1
2011,5003,1
2011,1103,2
2011,3580,1
2011,5002,3
2011,5001,9
2011,5000,40
2011,5006,1
2011,3586,1
2011,14980,1
2011,1453,3
2011,2766,1
2011,2765,1
2011,8865,1
2011,16956,1
2011,17132,1
2011,34592,1
2011,3552,1
2011,902,2
2011,12241,1
2011,900,14
2011,901,6
2011,906,3
2011,907,5
2011,904,1
2011,905,6
2011,1843,1
2011,1842,1
2011,908,3
2011,1840,1
2011,1847,1
2011,1846,2
2011,1844,1
2011,6077,1
2011,246,19
2011,2168,1
2011,1943,2
2011,2165,1
2011,4624,1
2011,4956,2
2011,3252,1
2011,2461,1
2011,2162,1
2011,2616,2
2011,9286,1
2011,2613,1
2011,2612,1
2011,12110,1
2011,3255,1
2011,1944,1
2011,1908,2
2011,1909,1
2011,1906,1
2011,1907,2
2011,1904,2
2011,3297,1
2011,1902,3
2011,3291,3
2011,7348,1
2011,1901,1
2011,854,6
2011,855,1
2011,856,3
2011,3451,1
2011,850,5
